lat,lng,cap
43.8632,-73.4468,6.51
48.7508,10.1687,9.62
44.4594,87.4673,94.03
39.0588,112.3827,20.08
37.634,141.0182,30.01
27.5778,79.7352,3.27
42.4438,14.0521,1.25
41.7487,-88.0,0.46
47.0095,-1.7171,4.33
37.1681,140.45,41.11
40.9576,119.4035,1.71
53.1621,-1.2155,6.02
27.4432,72.4801,45.64
34.6622,137.8394,1.91
42.5588,12.1048,3.51
41.9921,117.3405,3.87
51.0982,4.3575,2.76
43.629,24.7271,9.32
33.8468,-117.537,0.29
32.0086,130.9337,0.86
35.7753,140.2314,0.95
36.7712,116.2616,10.64
54.4109,-1.7001,22.61
41.6363,-73.8739,2.76
35.9289,140.3247,7.82
43.5925,4.8809,16.32
32.7391,115.7092,0.78
35.7695,140.2246,6.82
37.7306,12.924,1.16
13.9626,101.8841,1.3
54.7913,24.7099,4.78
32.6283,-107.259,8.33
51.435,11.0495,2.4
43.908,25.6408,25.86
34.1688,-119.054,3.17
35.0123,-106.8613,16.81
10.7538,122.5393,0.91
31.713,116.8364,11.97
38.3112,38.4414,9.47
47.6998,9.1607,2.68
34.5755,126.9318,0.83
33.5867,-96.7477,5.94
37.0557,21.7787,0.66
56.1071,13.1502,2.59
42.0548,13.071,1.51
35.4821,126.6891,2.0
43.7401,-1.0246,2.4
50.7528,3.6563,1.04
36.0461,140.6011,1.45
51.3848,12.7785,37.27
37.1812,140.2375,0.73
11.7654,106.5827,2.53
33.2042,129.6472,8.75
33.3813,126.7671,12.38
33.2508,129.6052,3.63
41.0185,119.4415,75.97
35.7576,-90.3446,1.22
34.8143,134.4764,0.89
27.0065,103.1334,88.99
48.9386,11.6716,4.86
-18.9826,-46.3181,3.54
50.142,-5.5006,0.61
42.8717,13.7268,0.74
26.9496,104.6,14.67
28.1565,116.562,5.62
46.1348,0.1797,4.59
26.6197,104.9895,1.06
20.5277,83.4717,24.77
49.5652,7.5342,2.46
34.6567,133.5344,2.16
34.7405,113.7931,0.72
51.4475,-0.5432,3.33
53.9219,10.4909,8.57
37.3197,127.7062,0.97
40.8499,118.6432,1.9
36.9496,115.6233,21.32
34.8455,134.997,2.25
20.4464,110.0001,24.67
35.8351,140.0753,1.25
41.0635,-4.383,1.62
2.6767,101.8357,0.72
35.1933,136.4833,5.6
44.6635,120.8837,27.69
36.6902,81.624,0.56
44.7895,19.0851,0.96
-22.5189,-41.9951,2.23
45.216,11.3652,0.61
47.7747,8.9327,8.96
36.4456,140.3853,1.23
-5.1632,-42.8499,9.67
41.5451,-71.31,1.06
-27.0587,-52.7844,0.82
25.691,100.608,5.11
25.5589,80.3314,31.36
49.5061,7.2435,4.08
44.5821,-79.4964,37.6
51.9312,9.8765,4.17
44.3088,4.3965,1.74
32.8131,129.8081,0.79
49.8999,6.8542,1.78
42.1076,-76.2951,8.25
27.8096,116.5537,18.46
41.1663,119.9236,13.7
40.622,17.8354,4.98
36.8978,106.9553,1.23
37.1577,140.3111,1.7
40.8942,15.654,1.54
-32.722,-71.1873,9.4
36.3594,29.94,1.92
40.507,45.2925,1.92
52.5967,10.9204,2.47
17.4661,75.0792,9.44
49.0262,17.615,2.66
36.4584,139.214,0.76
25.6883,112.0292,3.25
57.159,12.2907,5.82
23.7399,120.5443,3.69
10.9651,77.7802,26.43
22.4198,75.0684,0.7
38.0431,23.2421,0.57
44.3702,143.3211,2.03
51.5721,12.9861,12.11
31.5545,121.8054,3.44
39.6449,22.2794,2.69
32.9198,130.5805,3.18
34.3983,134.7881,1.06
34.4833,126.6696,1.47
26.2793,114.4783,1.32
37.7394,-121.5361,1.57
-31.6037,-71.5257,0.31
43.2015,-0.2004,2.62
58.4277,24.6603,6.16
35.7825,-77.9893,8.55
32.6011,116.0532,52.89
41.2632,117.3564,3.37
33.2857,116.1323,0.68
35.0019,135.3319,1.39
22.6541,31.3479,15.81
47.2737,18.2708,1.35
37.3466,32.7287,3.81
34.7022,135.8705,1.63
33.0623,130.5511,1.78
27.08,114.2401,5.58
41.1814,35.4777,1.5
49.8277,7.1079,15.97
51.7031,14.3982,11.26
34.3244,-78.7922,4.97
34.0615,134.4172,1.62
38.4096,29.5586,5.25
36.2166,139.7073,2.81
51.3115,13.2618,3.01
39.0321,-4.0266,29.94
44.4656,40.8197,12.3
33.6017,130.7088,2.84
36.6851,129.0634,0.45
35.7403,138.4834,1.78
36.0359,-119.3591,1.26
34.3758,36.8048,4.05
43.3756,-0.8342,1.59
40.2125,113.1324,2.23
48.2491,19.7735,5.99
38.3966,34.6927,3.84
48.0224,10.2918,0.45
-35.4608,-71.5557,12.21
33.1527,131.7827,4.58
37.1227,-8.2633,8.6
28.9429,90.3939,43.61
40.583,17.9561,3.27
44.1962,0.8116,1.12
51.7049,5.2779,4.0
40.0584,23.4005,1.58
37.9191,23.8452,1.68
50.2287,14.1626,3.11
51.6351,20.6679,2.77
42.8891,129.1458,1.91
39.7929,37.0553,4.11
40.0605,42.1853,15.58
36.9065,113.1729,0.63
43.5817,-72.9551,7.74
33.1815,133.0447,0.91
58.9808,24.8397,8.38
33.5981,-114.5717,3.11
40.3822,18.2055,1.78
37.2033,15.1658,4.37
43.9787,4.6669,23.42
-28.5491,29.8347,0.43
47.3756,18.4455,0.9
-22.1734,-70.0908,81.33
47.3948,21.7079,1.56
35.3528,137.0802,3.28
49.9377,9.7785,2.87
-8.6588,116.576,7.92
36.7511,140.1431,0.58
31.9001,130.6288,2.33
36.2564,140.3365,1.4
42.5636,-72.1292,1.14
30.9062,120.5086,6.45
48.8036,16.8863,8.39
45.1195,-93.1953,1.6
14.9646,75.1856,7.49
35.9549,126.5261,14.3
42.9644,2.2776,4.47
2.9096,101.4328,0.69
35.2385,126.8347,13.16
34.3614,135.2588,2.73
40.8627,33.0956,18.74
38.9555,-2.09,1.56
46.4184,17.0346,2.34
43.8321,89.8203,146.24
14.9819,76.078,71.87
40.5951,17.2636,3.44
32.1007,130.7822,28.25
31.7857,117.1771,1.77
20.4027,-76.6401,1.28
38.0315,36.6544,3.95
38.5798,21.4212,1.71
34.9105,136.8763,1.39
36.6567,140.0771,1.15
40.2782,109.6554,1596.57
38.5209,34.2685,1.3
49.448,10.8418,5.36
46.343,20.2009,0.93
35.7749,127.8079,1.96
31.2333,115.0414,0.98
46.8976,16.8288,1.04
20.5006,110.1347,14.45
37.6676,114.2024,3.43
29.7932,35.0307,21.25
42.395,26.5257,8.38
35.604,127.4624,2.93
42.549,-71.9489,11.05
38.3971,21.4786,0.31
43.0181,12.5546,2.41
46.2466,1.4944,4.04
44.0401,1.2346,2.32
9.8345,77.7804,12.57
-22.5548,-68.7602,31.27
50.7048,12.4893,1.81
55.9484,14.2168,2.85
52.4036,-0.5639,10.43
39.0972,26.9405,2.31
45.828,12.4743,1.29
24.0188,112.9351,1.32
34.2312,-85.1772,1.02
55.5609,21.352,5.15
40.3258,17.6417,3.37
36.8746,115.2947,30.26
36.818,140.2066,0.45
34.325,112.7343,0.83
34.9569,139.8649,1.6
37.5665,127.1686,1.3
44.3277,11.829,0.31
32.7435,116.8143,6.0
41.155,114.3389,2.5
-20.4704,-45.4619,4.64
35.4691,136.9028,5.18
34.8067,115.6015,3.72
23.0898,109.7317,48.43
53.1334,12.1727,0.75
54.2852,16.924,0.93
37.9414,33.7292,0.97
30.5676,115.3445,13.07
32.5529,-111.2833,47.33
36.467,119.0178,6.43
17.9481,76.0136,7.23
33.7719,130.613,8.27
40.2549,-74.3808,1.1
33.6062,119.6515,42.76
34.4705,132.8414,11.89
38.9306,30.4063,5.32
54.5184,-1.61,6.48
37.6338,-122.1397,2.49
49.7759,17.1855,0.78
50.8039,12.8538,2.25
16.7194,78.0656,1.39
40.5181,97.28,42.56
29.2107,77.632,8.52
30.254,71.6143,1.07
48.7986,12.8468,5.01
35.9026,139.5926,6.29
42.9442,143.116,3.79
48.5522,19.3044,2.33
40.2962,-74.5668,1.65
51.7233,-2.9248,9.11
36.9676,127.7825,2.2
40.3311,21.674,7.13
36.0628,127.0567,1.5
37.6204,117.1203,7.74
53.0494,17.9469,1.16
36.7155,115.7579,10.6
15.2268,76.0362,42.75
38.6649,-3.9739,4.1
35.2786,128.735,2.67
35.9999,140.2056,1.24
43.3029,16.7695,19.56
-28.0238,26.308,0.34
52.7835,11.4672,5.3
30.7488,-88.2691,1.42
36.2817,126.7365,1.91
41.8399,115.3555,32.98
39.8746,30.3189,5.45
33.3072,-83.3922,1.5
45.7115,9.6792,1.11
33.2698,126.4675,0.84
36.9286,140.0395,1.22
38.4959,31.5917,2.49
32.9833,115.9605,2.82
48.0899,11.2303,4.59
52.2683,-6.8455,6.21
35.8095,140.4974,1.11
41.163,115.3978,0.38
19.042,78.2896,62.57
35.9242,113.8821,5.06
40.6397,35.7604,4.78
9.2465,77.556,11.46
21.5342,71.4688,6.59
22.5391,71.4152,11.99
22.0128,69.8616,20.15
34.7598,127.7524,4.0
32.793,132.904,3.07
32.8298,119.4715,46.07
32.4695,35.5215,6.77
36.959,119.3844,2.87
39.2266,88.8892,4.19
37.3889,22.2322,1.77
40.5644,-74.2203,6.18
-21.0224,-49.231,2.03
37.6186,-1.7459,4.86
40.4789,8.7238,5.51
43.5722,12.9604,1.05
37.6371,29.2617,1.57
-34.0278,-71.0754,13.7
37.0904,-4.4235,19.57
38.397,141.1231,17.1
41.5145,14.639,1.54
35.4284,127.5104,1.89
52.9766,-0.362,39.47
35.8196,140.7342,18.56
46.3956,17.9597,0.74
51.653,13.6964,6.52
38.7307,105.2516,53.67
41.2899,15.728,1.72
42.29,-88.4066,3.44
40.9448,26.2131,5.84
24.6128,32.7974,230.1
53.8072,11.452,1.35
23.8565,113.645,13.51
45.6688,0.0777,12.96
46.4766,18.693,0.74
35.6736,135.0329,4.16
41.3165,-6.2823,6.52
44.648,122.9483,1.77
29.0722,118.988,71.65
40.2376,-2.0811,3.34
39.2059,22.0996,1.02
35.5151,136.1723,1.86
28.5955,77.2593,1.26
41.0329,-89.3984,2.34
27.6956,120.685,31.07
40.6381,34.3232,1.35
16.4643,102.8084,2.42
56.5474,9.1589,1.26
34.5402,133.995,30.14
35.0171,134.3942,24.66
49.6474,11.0587,6.34
45.2629,9.2988,0.87
41.0703,115.5501,0.69
34.2814,116.2728,0.44
41.7752,109.6418,25.0
48.4982,3.7638,9.62
36.9491,139.9577,8.3
52.224,6.1348,43.94
-20.5409,147.8072,36.4
13.9065,78.1814,22.08
25.5102,102.5584,9.47
49.1736,10.9976,4.79
53.9104,13.7409,0.54
-36.4104,144.9868,4.19
40.4949,8.758,1.1
42.5,12.4771,1.74
35.1547,26.0651,0.38
46.6471,23.9461,8.19
32.7218,114.6698,0.93
42.9122,-72.6304,0.28
53.8597,-0.3492,0.7
30.5003,120.1427,49.05
34.7229,126.625,0.31
45.6694,9.6814,1.39
42.1666,-72.2833,3.89
41.9547,-70.776,12.4
40.2937,18.0265,6.89
13.9341,101.9168,8.63
42.8987,143.9388,9.58
49.3883,6.7574,2.87
41.4841,13.7502,1.98
49.82,18.1603,0.34
36.82,22.7137,2.59
34.3842,133.7857,2.42
43.6961,-79.7406,0.83
52.4674,14.3432,0.44
36.9615,-119.94,1.26
51.0889,3.6769,1.27
44.2678,-72.4921,0.91
44.7632,7.465,1.56
41.8474,14.9616,4.64
39.6015,3.1289,2.54
50.2659,21.1419,0.45
35.8147,140.2202,1.74
41.0661,23.6678,2.43
-21.6561,-69.4867,119.4
39.4241,-2.4085,3.43
36.4776,-78.9182,10.63
-15.1445,-48.2749,13.36
50.4435,-4.2454,2.72
38.6936,110.1864,212.26
47.2191,16.9298,4.14
36.1095,127.068,1.56
31.7073,-96.821,385.68
43.2639,24.0768,1.37
37.5022,-121.939,0.54
25.2425,100.5777,20.55
44.4787,-69.6738,4.05
48.219,15.6549,0.32
22.1914,-80.4389,3.03
14.312,-89.7126,3.61
52.5932,12.0314,2.12
31.468,130.3352,1.81
18.2203,78.3236,33.3
52.7074,17.4259,5.88
48.3938,11.2171,4.62
35.0583,-77.8524,6.54
35.0095,-118.881,1.06
39.616,21.8755,5.72
24.7358,99.056,1.77
41.7701,-70.5742,7.11
40.6824,-75.3098,1.61
33.1759,130.0384,0.61
30.9662,121.454,6.03
53.9597,18.3608,1.11
38.0662,140.7919,2.6
40.5935,17.989,14.83
38.7599,39.1938,0.97
24.985,121.4408,1.72
36.4687,-121.3718,12.4
52.7166,14.1133,4.26
26.4552,75.9475,2.79
24.8029,105.6579,6.33
49.4686,18.054,9.41
52.192,11.6673,5.53
47.2573,0.6772,1.67
37.9912,-87.5334,3.68
-0.9471,-90.9578,0.9
36.1534,140.3963,2.22
42.0595,-72.664,2.44
36.6719,139.002,2.18
25.7542,102.4448,2.07
36.8008,105.7989,4.66
48.6177,18.9322,7.58
35.5631,139.3098,7.0
34.3156,112.787,0.64
42.1478,-72.7492,5.92
29.4164,-98.3618,0.79
52.305,7.9627,1.26
33.4272,126.7983,4.79
36.648,139.0733,1.99
38.3084,23.6288,0.57
35.2902,136.2635,0.61
26.1831,81.0065,3.74
38.3052,23.7136,0.88
36.3433,136.3249,1.47
51.7366,13.9771,1.29
44.4916,28.2539,1.7
38.8199,114.4564,11.34
53.9024,11.5213,3.95
36.1916,-82.7405,7.52
42.1033,-71.6975,3.54
40.6038,21.6368,11.59
51.2427,9.4692,0.92
38.7986,114.2313,4.94
10.8834,78.3481,56.49
36.2712,-76.3073,31.7
29.8218,75.5987,29.71
24.4509,83.0555,6.46
33.837,113.0671,0.8
36.4137,127.9672,0.39
43.1606,25.7958,0.91
40.3325,22.609,3.87
44.2273,-93.3957,4.08
35.7731,127.8303,2.04
45.9171,20.9086,3.71
33.3749,126.7797,9.53
49.5651,7.6528,6.54
53.24,-1.3569,6.72
23.588,86.4675,6.04
42.1691,-73.7687,3.71
9.1475,77.9188,15.46
12.2366,-15.447,0.73
41.1759,16.103,1.77
35.4995,134.304,1.81
46.8387,17.9877,2.12
32.8632,114.7993,1.39
39.3382,22.6992,3.89
35.048,126.3641,1.66
34.1158,133.6406,0.79
32.1497,130.4655,2.11
32.8815,117.1094,98.15
33.0315,130.6488,0.66
36.3802,128.4794,1.67
45.6613,9.7115,0.55
32.8829,-81.1399,32.22
41.8686,-70.7103,1.56
33.3036,130.919,7.33
49.9906,8.384,3.99
43.0723,-76.4459,2.81
60.4233,25.1262,0.67
49.6097,17.2939,1.69
38.3708,76.8633,156.98
36.7007,128.1385,2.28
12.9574,99.9817,9.32
43.5071,13.2562,0.73
44.6731,4.7929,0.4
15.4483,77.8792,12.63
44.312,4.7374,11.43
31.7943,130.753,1.97
36.9602,31.0492,2.99
48.6223,10.5402,3.43
-26.9899,-51.0748,0.52
40.6416,15.0006,1.21
44.4401,-79.0694,14.38
40.2298,122.1912,21.63
45.4846,-92.8132,6.95
41.9658,116.3099,6.35
35.4879,126.4923,1.2
23.1799,113.644,58.0
11.2728,106.4875,15.49
33.3081,130.4811,0.81
38.7601,110.4762,38.86
41.3601,15.3824,3.27
42.4381,-6.1033,3.45
36.3711,32.4244,3.44
53.8348,13.6653,9.15
39.9131,-86.2382,1.84
33.4302,116.6271,22.67
-6.3073,107.1066,0.52
34.7048,137.9646,1.17
49.2139,15.9841,3.05
52.9659,-0.0717,1.88
40.7947,22.5057,0.72
39.5648,21.8851,0.5
35.3603,140.3852,0.49
25.4215,102.6035,4.24
38.5753,117.3889,202.61
31.4236,114.6425,93.58
41.5902,-5.7686,41.65
48.7994,9.5149,6.06
13.3525,77.0598,2.39
45.1912,9.9178,1.85
-4.5834,-37.8702,4.28
48.7637,12.6747,1.09
33.7958,-118.2187,0.32
36.2687,-119.6838,1.18
25.0179,114.1466,2.31
34.0725,-117.2074,0.36
48.6196,12.9768,3.04
-26.1623,28.1706,0.7
23.0494,71.8653,53.88
48.4403,13.3768,2.7
41.5974,14.2843,2.65
37.3319,-6.9044,174.48
40.3355,23.1423,1.67
41.2974,-5.4369,0.28
35.044,113.4389,1.39
38.0061,32.294,1.71
44.1272,6.819,4.73
41.3289,15.4668,1.25
38.2879,31.753,2.47
45.1109,5.2596,7.53
51.699,-4.8968,9.51
34.4976,126.3266,2.31
36.0265,139.0903,0.64
51.6623,14.6297,106.42
43.1119,144.1135,2.67
-32.5069,115.8164,1.37
13.7983,99.6368,6.68
36.0196,140.1127,0.84
37.2661,14.2084,1.9
33.3005,116.1444,1.02
35.8068,140.5918,2.76
-28.8869,19.5928,292.36
37.5166,-5.7224,101.78
35.5512,135.2296,0.91
48.2016,10.3828,1.34
28.1755,-105.414,18.65
52.1208,20.1828,2.8
37.7827,12.487,2.04
37.2609,13.6996,8.51
18.8383,109.3043,9.68
49.5668,9.3524,2.74
42.4318,14.2167,0.76
32.1441,-110.8824,28.74
36.3437,-120.3012,0.76
33.7697,-116.9047,2.17
33.5841,130.2044,0.78
40.4824,21.8244,31.13
41.4149,-72.234,5.36
31.0333,115.0024,68.1
10.8978,77.921,7.5
37.2099,-120.4168,1.39
54.463,17.0535,0.68
19.9937,73.7225,7.31
31.9682,131.4217,3.11
34.7708,135.7688,0.69
37.0094,-86.3589,0.59
31.3645,130.5335,0.49
-29.358,-71.0471,3.42
40.6129,-103.2337,4.33
0.5746,101.4393,3.94
52.583,10.5056,3.51
32.0549,-103.5734,11.61
37.0586,14.2805,1.7
40.0014,33.1402,2.9
41.7482,-70.9996,6.95
41.1673,16.423,1.46
37.8842,21.2559,5.69
27.995,116.1459,9.03
31.1975,34.4617,10.07
36.4759,138.9714,1.41
39.9773,-2.9715,2.09
-17.3842,-44.9159,1.7
35.7203,-79.5038,4.95
13.7183,101.4526,4.16
43.4326,-72.7168,0.3
33.7065,131.0275,2.97
36.3543,140.2299,17.28
16.4767,80.7564,3.06
43.5944,51.3499,3.89
45.5187,10.1353,4.43
42.1195,-1.7141,23.1
45.3696,8.9486,0.31
48.2694,10.8495,3.01
24.1828,115.7634,11.39
33.2722,126.2265,4.19
52.1367,-0.6854,10.07
41.8227,-8.4401,1.04
36.8299,-108.3786,34.04
34.7005,126.5304,0.73
35.254,-107.2469,19.38
38.219,117.7758,124.14
38.705,113.4303,11.73
36.3241,139.9253,3.11
20.1696,100.0154,5.74
47.8431,2.6882,4.57
41.0837,23.7282,0.47
-14.1117,-46.6122,2.62
32.8295,71.5914,9.69
42.3665,-72.1325,2.03
40.3727,114.9476,6.11
27.824,113.0696,1.26
15.0095,100.6941,63.16
33.2699,130.0931,2.55
37.8545,38.5308,4.39
-22.1697,-69.4938,48.52
35.19,135.3204,1.96
21.3124,78.6037,51.97
55.3335,12.0131,46.89
36.5086,139.7818,5.48
34.7613,134.7796,2.63
48.773,12.1892,1.77
36.8701,22.6305,60.69
26.6796,105.1834,103.98
36.5674,127.7169,1.59
50.1193,20.7806,1.6
12.746,76.2003,4.54
45.7054,18.3066,10.38
34.5327,126.7106,12.05
50.6038,9.4929,0.89
-12.4859,14.1336,1.74
38.5423,-121.5406,1.54
5.149,-74.6893,8.06
46.3843,17.7354,1.74
40.9363,-72.889,27.48
48.9872,16.0579,2.77
39.3635,117.702,0.54
36.6817,139.801,0.74
36.1358,113.8434,3.62
25.5677,106.4393,64.74
39.6992,-104.7569,1.45
34.355,126.5516,8.9
10.8368,78.3159,7.93
38.8708,22.4441,2.22
37.4568,14.887,4.06
31.7096,-82.7322,376.67
37.8469,-121.6173,8.0
26.0367,45.0907,1.46
45.2127,-93.7187,5.06
-26.8059,27.8664,15.77
41.39,120.1919,2.71
40.753,-111.8239,0.54
55.5289,8.8846,88.32
42.8611,13.7946,1.06
39.6538,-86.2584,12.89
40.7702,114.7866,2.69
49.4888,10.6597,1.41
44.9059,8.4341,4.62
44.2361,-92.6693,1.14
37.718,-4.8892,11.0
-11.3121,39.3098,0.6
43.7697,1.3718,0.69
44.2725,124.9457,81.61
24.2053,114.9321,7.25
39.1846,30.2102,2.77
27.2112,104.0327,9.33
44.3395,-0.5277,12.42
51.01,12.4328,8.83
24.6425,120.8226,1.07
36.8421,127.8358,1.6
41.2513,108.7499,20.26
43.1392,-93.2296,0.48
40.7726,16.3699,8.98
34.5617,127.163,1.23
51.0023,10.3257,4.97
50.8936,2.931,3.22
36.9051,34.7882,2.57
34.8151,127.1332,1.85
50.186,12.1153,1.68
36.8649,139.9416,1.85
34.5293,136.7342,5.89
44.828,-93.277,0.47
50.596,9.7846,1.71
45.8216,16.9646,4.77
50.0413,14.2657,6.17
33.3289,126.6887,8.17
44.1325,-93.2651,1.51
22.7961,71.2118,7.71
46.9496,7.238,0.64
43.1168,-89.5322,4.12
38.2237,22.9627,42.71
48.011,22.1587,1.35
39.898,140.1019,1.33
44.4662,-73.0986,6.96
37.5744,114.2817,3.88
36.9824,-120.2754,1.08
37.3357,129.2609,0.92
34.7019,135.8818,5.23
51.442,12.3843,12.1
21.5383,81.2515,64.46
50.1486,8.3314,0.75
32.7408,116.2157,1.68
50.5626,7.8561,1.04
42.6699,13.6033,0.88
34.3233,109.5064,0.3
33.7936,113.3287,6.22
49.53,9.3348,0.42
31.4529,-96.8587,160.28
34.5571,135.6455,0.95
36.8851,-119.7319,1.34
18.4304,77.104,4.34
40.0695,-6.2682,3.68
34.8179,134.8754,2.62
37.23,111.0405,1.22
52.1819,6.6606,7.77
45.0091,11.2578,2.25
39.9496,117.4415,1.22
38.4677,22.7354,1.87
27.8702,111.5264,9.96
39.9946,-3.5065,6.26
53.6002,8.0755,9.78
39.0868,112.8402,40.52
36.289,-78.6073,5.1
35.0928,136.9031,0.74
54.7305,9.1017,11.14
40.5676,23.3276,6.61
45.1264,-122.6077,3.14
46.307,-0.4812,1.13
45.904,0.9646,6.74
26.3236,111.4912,1.76
27.991,120.8294,2.8
32.8465,111.9325,21.25
34.8799,-114.5784,1.56
53.6842,13.8961,2.55
45.6935,12.6761,1.59
27.7186,-82.0348,33.67
37.3623,-120.4146,1.68
43.6416,3.1856,3.68
41.7465,-74.5151,2.73
44.8399,11.2644,0.79
48.2676,13.711,3.15
42.3018,140.2687,85.4
35.5207,127.4133,2.87
35.1416,-117.9657,3.91
31.9531,119.535,23.51
11.6641,108.9049,2.78
14.7921,76.0852,13.29
49.4806,11.8501,9.54
51.664,16.1399,1.5
39.5222,22.5666,1.71
54.9459,9.2702,31.24
41.4151,23.8509,1.08
35.9833,140.2348,0.95
24.26,98.0993,28.39
34.6703,-79.1988,7.26
41.3133,23.8058,1.2
37.479,115.5647,83.52
43.6215,10.5206,3.87
1.3303,103.6541,1.65
-26.1163,28.2188,0.55
21.8149,-101.6737,10.55
35.7982,99.5464,18.68
43.7668,24.2444,16.98
37.8647,21.3577,0.48
40.7403,-75.2787,2.62
43.3791,-92.9064,1.11
50.3561,11.2749,2.44
50.1421,11.5289,13.02
34.879,134.7748,1.3
41.0127,35.8604,8.44
21.8543,110.8165,3.53
27.2914,116.5793,4.53
44.5635,11.7517,2.75
37.33,13.4864,2.92
48.1522,9.6082,1.96
26.7351,72.1146,1.46
40.2255,32.0198,3.77
36.1284,113.4847,6.13
35.5255,-78.2893,2.19
33.6029,-81.8381,0.77
43.9227,1.921,11.15
42.2071,-70.9979,1.39
51.5045,10.761,3.68
43.0297,2.9957,3.64
38.8835,100.8391,478.2
34.8774,132.1816,9.58
52.3179,-6.7412,28.94
44.0804,10.4473,0.66
34.8163,134.3686,1.63
10.9455,123.1663,35.07
34.6882,138.0342,1.75
33.8231,130.546,3.35
24.9677,121.0847,0.96
35.4663,136.8888,0.9
15.8571,-16.2239,18.55
39.7036,22.3756,0.56
34.6864,126.942,2.92
12.9792,77.9192,0.72
21.5605,73.1626,0.88
32.8494,130.0046,0.94
48.5678,18.8463,2.37
21.8329,76.5287,132.62
33.3607,-116.7568,0.27
37.736,26.7044,1.41
38.0132,29.2028,0.84
26.0686,102.559,41.28
34.7182,133.7945,0.84
17.5072,79.561,51.74
36.4033,139.603,1.46
43.9466,1.2164,2.17
30.5398,111.0458,1.83
36.7719,140.0005,4.99
45.106,27.7898,4.54
22.2077,-78.8937,4.4
50.9192,12.983,2.5
46.0469,13.436,2.29
40.9123,-5.629,8.45
52.2685,15.5279,16.09
53.4909,11.7876,2.7
45.9549,12.3153,1.32
36.6561,127.6782,0.59
52.019,5.1199,11.95
29.9125,100.647,339.08
31.6185,131.3854,1.72
17.8882,74.2527,6.02
36.3989,139.6008,0.55
41.7586,12.9931,2.57
36.1125,100.547,6031.31
35.1408,134.9231,1.31
40.0093,-2.228,2.52
-16.7228,-49.1482,0.65
39.3564,22.1264,0.45
18.5253,108.7239,81.19
54.436,9.5191,9.26
-29.576,-56.7009,2.72
9.0253,78.2117,2.73
42.5717,-71.6256,4.6
52.6732,17.9529,2.81
38.6635,35.9287,17.27
49.3474,11.8241,8.06
46.3347,123.3389,2.98
38.8182,35.696,1.88
40.9046,35.5131,8.17
37.3054,-3.7124,14.32
41.2157,15.4862,11.91
35.9085,137.5745,4.97
37.7752,23.9972,1.54
53.018,49.8121,98.63
27.3974,72.0279,426.59
34.8489,117.7215,2.56
39.8349,-1.0954,3.28
23.4822,102.1486,20.16
35.1153,104.4877,2.52
50.9644,-2.4,5.63
51.0835,6.7147,11.37
29.4487,-96.092,178.25
35.2404,139.6427,4.45
44.3556,-74.1426,2.09
43.5345,13.1921,1.18
34.5637,126.4683,11.62
32.774,35.1179,1.64
52.1009,-0.4745,3.04
31.1775,115.922,0.48
-15.9315,-44.3106,11.67
24.0914,99.5239,0.96
32.1973,131.4895,1.54
16.6566,98.5321,2.15
29.8052,-82.6789,13.43
34.5719,126.8105,0.49
26.0691,105.6186,44.19
36.5467,-119.7046,0.34
49.4866,6.85,6.6
43.1341,13.7402,0.83
40.2754,30.1272,5.29
10.692,77.7494,1.96
26.9709,72.1256,36.79
43.3015,1.5349,11.21
43.2225,-72.5408,0.83
41.6768,123.1623,6.16
35.4821,135.2787,1.75
53.3003,-0.8408,8.2
33.3078,113.048,0.6
36.635,137.1605,5.62
40.8158,21.8463,0.43
35.3652,136.8,1.41
40.7553,-75.1704,3.6
40.2421,18.2434,1.56
29.0755,75.429,6.38
35.8704,-79.9281,4.56
42.79,18.426,50.36
41.9766,-0.5183,1.52
33.6752,130.8077,2.49
36.352,139.5595,4.18
38.4505,112.2492,0.66
43.1238,24.4192,6.43
38.3248,113.7756,11.63
35.437,139.9771,0.92
41.6061,-71.0452,2.84
35.0023,138.978,2.06
36.1766,126.9576,5.61
35.474,139.6712,1.73
36.9547,14.5642,1.47
46.5473,20.6905,13.07
-13.0332,-55.2804,1.14
-25.6326,-53.8032,3.58
36.8855,22.8046,1.14
52.747,21.1959,1.25
41.4491,15.9583,0.52
52.3393,0.7891,13.27
-36.0438,145.6683,4.8
42.954,13.6151,1.07
40.9844,120.8318,2.93
42.2376,-71.6861,1.01
24.7282,112.608,22.36
36.5524,138.6258,0.57
33.761,119.0463,3.54
40.9067,16.0985,1.47
35.2049,-106.8429,263.46
-27.9221,26.6834,8.06
35.7479,127.813,6.02
54.0838,9.0974,5.63
40.4837,-74.6506,1.03
39.3676,112.6213,40.93
35.5177,-77.0878,5.09
-9.539,120.2226,1.58
39.418,22.6871,10.69
36.423,-120.1398,0.61
-7.3587,-38.7652,166.46
35.9532,112.7793,10.8
50.4823,13.6787,5.05
40.8934,113.0332,22.49
43.2741,123.2083,102.38
48.1822,12.1899,1.95
51.8179,16.5337,0.58
48.0167,10.3284,3.23
34.4086,135.4121,2.41
52.7183,-2.3103,0.63
53.4423,6.8212,1.38
44.8333,10.1006,4.74
36.8866,118.128,3.4
51.649,14.1329,7.09
34.9225,-81.8456,1.21
40.3179,-104.8337,6.21
35.4771,140.2057,2.04
45.4357,-92.9453,2.33
34.5176,133.8106,2.18
36.8388,14.9635,3.19
33.1519,118.7776,12.15
40.6796,21.6672,0.66
45.1395,23.9864,2.89
